"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"06/12/2022","102,000","105,500","105,500","101,600","1.10M","-2.86%"
"05/12/2022","105,000","102,900","110,000","102,500","1.02M","1.06%"
"02/12/2022","103,900","99,000","103,900","98,400","1.44M","4.95%"
"01/12/2022","99,000","102,000","102,000","99,000","1.54M","-2.94%"
"30/11/2022","102,000","99,500","102,000","92,900","1.50M","3.03%"
"29/11/2022","99,000","97,200","99,000","95,500","2.17M","1.85%"
"28/11/2022","97,200","94,000","97,200","93,500","2.13M","3.40%"
"25/11/2022","94,000","90,000","94,500","90,000","923.10K","5.62%"
"24/11/2022","89,000","91,500","91,500","88,000","1.04M","-4.20%"
"23/11/2022","92,900","88,600","92,900","88,300","834.20K","1.20%"
"22/11/2022","91,800","93,600","98,000","88,500","1.40M","-3.47%"
"21/11/2022","95,100","95,200","95,200","93,400","633.40K","-0.11%"
"18/11/2022","95,200","97,100","97,500","91,500","1.02M","-1.86%"
"17/11/2022","97,000","90,500","97,000","90,200","1.53M","6.71%"
"16/11/2022","90,900","85,500","90,900","84,500","1.31M","1.68%"
"15/11/2022","89,400","89,100","89,800","85,800","1.07M","0.34%"
"14/11/2022","89,100","85,500","92,500","84,100","1.29M","3.01%"
"11/11/2022","86,500","82,000","86,600","82,000","1.06M","6.79%"
"10/11/2022","81,000","87,000","87,100","81,000","1.02M","-6.90%"
"09/11/2022","87,000","86,500","87,500","84,500","1.23M","1.16%"
"08/11/2022","86,000","84,000","87,800","81,000","1.18M","1.78%"
"07/11/2022","84,500","84,300","88,000","82,500","1.27M","0.24%"
"04/11/2022","84,300","84,000","85,400","81,000","952.90K","-1.29%"
"03/11/2022","85,400","80,000","85,400","79,900","737.80K","5.43%"
"02/11/2022","81,000","86,500","87,000","81,000","893.00K","-6.36%"
"01/11/2022","86,500","86,400","87,200","83,800","1.13M","1.17%"
"31/10/2022","85,500","83,900","86,000","82,700","1.33M","1.91%"
"28/10/2022","83,900","83,000","83,900","81,500","1.77M","1.08%"
"27/10/2022","83,000","78,700","83,000","77,000","1.61M","6.41%"
"26/10/2022","78,000","75,000","78,000","73,300","1.01M","4.00%"
"25/10/2022","75,000","72,500","75,000","69,100","1.85M","3.02%"
"24/10/2022","72,800","74,800","75,800","69,600","1.30M","-2.67%"
"21/10/2022","74,800","81,000","81,000","74,800","1.65M","-6.73%"
"20/10/2022","80,200","79,500","80,800","78,500","1.68M","0.25%"
"19/10/2022","80,000","82,500","82,500","79,900","1.40M","-2.44%"
"18/10/2022","82,000","80,000","83,200","79,900","1.77M","3.80%"
"17/10/2022","79,000","78,900","80,500","77,000","1.48M","0.00%"
"14/10/2022","79,000","81,000","81,000","79,000","1.55M","0.38%"
"13/10/2022","78,700","82,000","82,000","78,000","1.01M","-2.96%"
"12/10/2022","81,100","81,400","82,500","79,800","2.40M","1.63%"
"11/10/2022","79,800","80,100","80,100","74,900","1.97M","-0.87%"
"10/10/2022","80,500","80,000","87,000","77,000","1.09M","-1.23%"
"07/10/2022","81,500","84,800","86,600","80,700","1.46M","-6.00%"
"06/10/2022","86,700","91,400","91,500","86,000","948.30K","-5.14%"
"05/10/2022","91,400","93,300","93,300","91,000","559.60K","0.99%"
"04/10/2022","90,500","93,100","95,000","90,400","991.50K","-3.72%"
"03/10/2022","94,000","97,000","98,500","92,200","752.70K","-5.05%"
"30/09/2022","99,000","98,200","103,200","98,200","893.20K","-1.00%"
"29/09/2022","100,000","102,600","104,100","100,000","443.00K","-2.06%"
"28/09/2022","102,100","105,100","105,900","102,100","415.60K","-5.20%"
"27/09/2022","107,700","106,000","108,600","106,000","343.30K","0.00%"
"26/09/2022","107,700","107,200","109,500","107,000","658.10K","-0.83%"
"23/09/2022","108,600","109,000","110,000","108,300","353.90K","-1.27%"
"22/09/2022","110,000","110,900","111,500","108,100","435.20K","-1.79%"
"21/09/2022","112,000","113,000","113,400","111,100","332.40K","-1.15%"
"20/09/2022","113,300","112,000","113,400","111,800","302.80K","0.71%"
"19/09/2022","112,500","111,000","113,500","111,000","548.80K","-0.27%"
"16/09/2022","112,800","111,800","112,800","109,800","1.71M","0.71%"
"15/09/2022","112,000","114,200","114,500","111,000","538.40K","0.00%"
"14/09/2022","112,000","114,000","114,000","112,000","554.50K","-1.75%"
"13/09/2022","114,000","114,500","116,400","114,000","542.20K","-0.87%"
"12/09/2022","115,000","116,100","116,500","114,500","327.70K","-0.95%"
"09/09/2022","116,100","115,500","117,000","114,400","539.30K","0.96%"
"08/09/2022","115,000","113,500","115,000","112,000","484.10K","2.68%"
"07/09/2022","112,000","114,800","115,400","112,000","836.30K","-2.61%"
"06/09/2022","115,000","115,500","116,600","114,200","337.20K","-0.43%"
"05/09/2022","115,500","113,500","115,800","113,100","556.80K","0.87%"
"31/08/2022","114,500","113,800","115,500","113,800","786.70K","0.70%"
"30/08/2022","113,700","113,000","114,800","112,000","574.20K","1.34%"
"29/08/2022","112,200","111,000","113,800","111,000","572.70K","0.00%"
"26/08/2022","112,200","113,500","113,500","112,000","359.70K","-0.53%"
"25/08/2022","112,800","111,200","113,400","111,000","564.70K","0.80%"
"24/08/2022","111,900","112,800","114,000","111,900","556.20K","-0.62%"
"23/08/2022","112,600","111,200","113,000","111,000","649.50K","0.72%"
"22/08/2022","111,800","112,000","113,800","111,000","460.70K","-0.18%"
"19/08/2022","112,000","112,000","113,900","110,800","458.30K","0.00%"
"18/08/2022","112,000","111,500","114,900","110,600","1.72M","0.63%"
"17/08/2022","111,300","109,300","111,700","108,500","1.17M","2.11%"
"16/08/2022","109,000","108,500","109,200","107,100","619.60K","0.46%"
"15/08/2022","108,500","107,900","108,800","106,500","554.60K","1.21%"
"12/08/2022","107,200","106,700","107,200","105,700","252.20K","0.37%"
"11/08/2022","106,800","106,000","107,500","105,300","772.10K","0.95%"
"10/08/2022","105,800","105,200","107,000","104,700","560.10K","0.57%"
"09/08/2022","105,200","106,000","106,100","104,500","502.90K","0.38%"
"08/08/2022","104,800","104,500","105,800","104,500","637.40K","0.29%"
"05/08/2022","104,500","107,900","108,000","104,100","1.92M","-3.15%"
"04/08/2022","107,900","110,000","110,200","106,700","1.59M","-1.91%"
"03/08/2022","110,000","109,500","110,200","106,800","1.45M","0.00%"
"02/08/2022","110,000","109,600","111,000","107,100","1.11M","0.55%"
"01/08/2022","109,400","107,000","111,000","106,500","730.60K","3.11%"
"29/07/2022","106,100","111,000","112,000","106,100","840.10K","-3.46%"
"28/07/2022","109,900","110,000","110,500","108,000","619.20K","0.00%"
"27/07/2022","109,900","109,200","110,000","108,000","334.40K","-0.09%"
"26/07/2022","110,000","107,000","110,000","107,000","487.40K","1.29%"
"25/07/2022","108,600","105,700","111,300","105,700","461.10K","0.09%"
"22/07/2022","108,500","105,100","109,000","103,700","1.24M","2.84%"
"21/07/2022","105,500","103,200","106,900","103,000","1.03M","2.43%"
"20/07/2022","103,000","102,100","105,500","102,000","679.40K","0.98%"
"19/07/2022","102,000","102,500","102,500","101,000","367.20K","-0.58%"
"18/07/2022","102,600","101,100","103,800","100,500","666.60K","1.38%"
"15/07/2022","101,200","101,900","103,500","101,000","413.90K","-1.27%"
"14/07/2022","102,500","101,200","103,000","101,100","356.20K","1.49%"
"13/07/2022","101,000","100,700","103,700","100,700","549.10K","-0.98%"
"12/07/2022","102,000","103,500","104,000","101,500","287.10K","-0.49%"
"11/07/2022","102,500","101,500","103,900","101,500","565.10K","-2.29%"
"08/07/2022","104,900","103,500","104,900","103,500","609.70K","1.84%"
"07/07/2022","103,000","100,000","104,500","100,000","444.90K","3.00%"
"06/07/2022","100,000","102,000","106,200","100,000","1.18M","-1.96%"
"05/07/2022","102,000","107,900","108,500","102,000","942.50K","-5.29%"
"04/07/2022","107,700","109,500","110,000","107,100","357.80K","-0.92%"
"01/07/2022","108,700","111,082","111,182","108,204","478.20K","-2.23%"
"30/06/2022","111,182","111,380","113,366","110,685","456.00K","-1.75%"
"29/06/2022","113,167","108,204","114,160","108,204","713.40K","0.00%"
"28/06/2022","113,167","112,174","113,366","109,494","1.21M","0.89%"
"27/06/2022","112,174","108,998","112,571","107,707","882.00K","3.20%"
"24/06/2022","108,700","107,707","109,395","107,707","543.00K","-0.45%"
"23/06/2022","109,196","105,226","109,196","105,226","397.30K","3.77%"
"22/06/2022","105,226","110,189","113,167","105,226","802.70K","-4.50%"
"21/06/2022","110,189","109,990","112,969","108,402","954.60K","0.00%"
"20/06/2022","110,189","114,160","116,642","110,189","862.00K","-5.13%"
"17/06/2022","116,145","107,211","116,145","106,516","1.63M","5.69%"
"16/06/2022","109,891","106,218","112,571","106,218","1.39M","4.43%"
"15/06/2022","105,226","106,218","108,204","103,935","997.00K","-0.28%"
"14/06/2022","105,523","103,339","108,998","103,339","1.66M","-2.48%"
"13/06/2022","108,204","112,274","114,160","108,204","1.10M","-6.84%"
"10/06/2022","116,145","114,259","117,634","114,259","632.50K","-1.27%"
"09/06/2022","117,634","117,634","119,123","117,237","711.40K","-0.67%"
"08/06/2022","118,428","117,138","120,612","117,039","1.32M","1.19%"
"07/06/2022","117,039","114,259","117,039","112,373","1.46M","0.77%"
"06/06/2022","116,145","111,976","116,145","107,211","1.73M","3.72%"
"03/06/2022","111,976","113,663","113,663","110,685","394.80K","-1.31%"
"02/06/2022","113,465","114,160","114,160","112,075","457.80K","-0.61%"
"01/06/2022","114,160","109,196","114,160","109,196","1.10M","2.31%"
"31/05/2022","111,579","107,211","111,579","107,211","1.27M","2.18%"
"30/05/2022","109,196","109,196","109,196","108,104","671.10K","0.00%"
"27/05/2022","109,196","108,005","111,082","107,211","771.70K","1.29%"
"26/05/2022","107,807","109,693","109,891","107,211","834.00K","-1.72%"
"25/05/2022","109,693","108,204","112,671","106,715","829.70K","1.38%"
"24/05/2022","108,204","103,737","109,097","103,240","829.90K","4.31%"
"23/05/2022","103,737","107,807","108,104","103,240","700.70K","-3.06%"
"20/05/2022","107,012","108,998","110,884","106,218","930.90K","-2.36%"
"19/05/2022","109,593","101,255","109,593","99,269","1.72M","6.98%"
"18/05/2022","102,446","97,383","102,446","92,817","1.29M","6.94%"
"17/05/2022","95,795","87,357","95,795","85,074","1.57M","6.98%"
"16/05/2022","89,541","98,277","98,872","89,541","1.05M","-6.91%"
"13/05/2022","96,192","102,347","104,233","96,192","1.76M","-6.92%"
"12/05/2022","103,339","111,082","111,877","103,339","1.06M","-6.97%"
"11/05/2022","111,082","112,869","114,160","110,685","990.80K","-3.62%"
"10/05/2022","115,252","113,266","115,252","109,395","1.09M","1.04%"
"09/05/2022","114,061","115,153","115,351","110,189","1.08M","-1.79%"
"06/05/2022","116,145","114,160","117,634","114,160","825.30K","-1.68%"
"05/05/2022","118,131","113,167","118,131","112,571","933.30K","5.22%"
"04/05/2022","112,274","115,153","115,947","112,174","512.20K","-2.50%"
"29/04/2022","115,153","116,145","117,734","114,259","1.10M","-0.43%"
"28/04/2022","115,649","118,131","119,024","115,649","837.60K","-2.10%"
"27/04/2022","118,131","115,153","120,910","110,189","1.24M","2.59%"
"26/04/2022","115,153","115,847","123,193","108,303","2.21M","0.00%"
"25/04/2022","115,153","123,690","123,690","114,954","1.08M","-5.92%"
"22/04/2022","122,399","122,101","124,087","121,605","1.75M","0.24%"
"21/04/2022","122,101","121,109","124,087","121,109","1.51M","-1.05%"
"20/04/2022","123,392","120,513","124,087","119,620","1.12M","3.15%"
"19/04/2022","119,620","123,987","124,583","118,627","943.10K","-2.82%"
"18/04/2022","123,094","125,576","125,576","123,094","890.80K","-0.80%"
"15/04/2022","124,087","125,278","125,675","123,193","1.02M","-0.56%"
"14/04/2022","124,782","126,072","126,568","123,590","800.00K","-0.95%"
"13/04/2022","125,973","125,079","128,554","125,079","989.50K","1.20%"
"12/04/2022","124,484","129,050","129,050","122,995","1.37M","1.33%"
"08/04/2022","122,846","125,328","125,328","122,846","1.40M","-1.66%"
"07/04/2022","124,914","128,223","128,223","124,914","1.34M","-1.82%"
"06/04/2022","127,230","125,658","128,223","124,169","1.65M","1.45%"
"05/04/2022","125,410","125,576","127,230","124,087","887.16K","1.07%"
"04/04/2022","124,087","123,259","128,223","122,846","2.02M","2.39%"
"01/04/2022","121,191","119,123","122,929","117,882","970.44K","3.02%"
"31/03/2022","117,634","119,041","119,371","117,386","707.04K","-1.25%"
"30/03/2022","119,123","118,379","120,364","117,551","810.48K","0.00%"
"29/03/2022","119,123","120,778","121,936","118,710","714.24K","-1.10%"
"28/03/2022","120,447","119,950","120,695","118,296","756.00K","-0.55%"
"25/03/2022","121,109","121,605","122,267","119,702","654.72K","-0.14%"
"24/03/2022","121,274","122,763","124,087","121,274","912.36K","-0.27%"
"23/03/2022","121,605","121,440","127,230","120,033","1.68M","-1.01%"
"22/03/2022","122,846","120,364","124,914","118,296","1.16M","2.41%"
"21/03/2022","119,950","114,904","120,116","114,822","1.07M","6.07%"
"18/03/2022","113,084","114,987","118,048","113,084","3.05M","-0.94%"
"17/03/2022","114,160","116,641","117,717","114,160","920.16K","-1.78%"
"16/03/2022","116,228","118,048","118,048","115,814","604.68K","-0.42%"
"15/03/2022","116,724","112,092","116,724","112,092","1.22M","3.67%"
"14/03/2022","112,588","117,634","117,634","110,934","1.98M","-4.49%"
"11/03/2022","117,882","123,259","125,328","117,882","1.88M","-5.00%"
"10/03/2022","124,087","128,802","130,953","124,087","1.49M","-3.54%"
"09/03/2022","128,637","131,118","132,276","127,809","1.05M","-2.08%"
"08/03/2022","131,366","130,705","132,442","130,291","761.16K","0.38%"
"07/03/2022","130,870","132,111","134,345","130,705","1.13M","-1.92%"
"04/03/2022","133,435","131,946","134,675","130,705","1.44M","1.38%"
"03/03/2022","131,615","131,284","134,014","129,629","903.48K","1.34%"
"02/03/2022","129,877","128,223","130,705","128,223","987.48K","0.32%"
"01/03/2022","129,464","129,877","130,291","128,637","432.00K","0.32%"
"28/02/2022","129,050","130,705","132,276","129,050","512.28K","-1.27%"
"25/02/2022","130,705","133,186","133,186","130,705","687.00K","-0.94%"
"24/02/2022","131,946","129,464","134,841","128,719","1.19M","1.46%"
"23/02/2022","130,043","130,208","131,946","129,464","551.52K","-0.19%"
"22/02/2022","130,291","129,298","132,194","129,298","670.92K","-1.75%"
"21/02/2022","132,607","135,172","135,172","132,442","1.15M","-1.84%"
"18/02/2022","135,089","132,359","136,495","131,366","1.42M","0.18%"
"17/02/2022","134,841","130,705","134,841","130,456","2.01M","3.10%"
"16/02/2022","130,787","132,359","132,359","130,291","987.84K","-1.50%"
"15/02/2022","132,773","125,576","132,773","124,087","1.89M","5.87%"
"14/02/2022","125,410","122,846","125,410","122,515","1.11M","1.20%"
"11/02/2022","123,921","124,087","125,328","122,515","585.00K","0.13%"
"10/02/2022","123,756","122,432","123,756","121,522","1.72M","2.05%"
"09/02/2022","121,274","121,191","122,846","119,950","702.60K","0.76%"
"08/02/2022","120,364","121,109","122,184","119,950","602.40K","-1.62%"
"07/02/2022","122,349","119,950","122,846","118,296","734.28K","3.43%"
"28/01/2022","118,296","118,379","121,770","118,296","428.28K","0.70%"
"27/01/2022","117,469","121,191","121,191","117,469","873.24K","-3.40%"
"26/01/2022","121,605","127,727","127,727","121,605","1.16M","-3.92%"
"25/01/2022","126,568","119,123","126,568","116,724","1.26M","6.99%"
"24/01/2022","118,296","122,680","124,252","118,296","1.14M","-5.30%"
"21/01/2022","124,914","126,072","126,072","123,425","1.04M","1.21%"
"20/01/2022","123,425","124,087","124,914","122,432","1.05M","1.15%"
"19/01/2022","122,019","116,807","125,328","116,807","1.52M","3.80%"
"18/01/2022","117,551","115,814","125,658","115,401","1.05M","0.07%"
"17/01/2022","117,469","119,950","120,612","113,250","995.88K","-1.93%"
"14/01/2022","119,785","117,551","119,950","117,551","588.96K","0.00%"
"13/01/2022","119,785","119,950","121,440","117,138","1.17M","-0.07%"
"12/01/2022","119,868","120,364","122,267","119,702","1.27M","0.00%"
"11/01/2022","119,868","126,568","127,396","119,868","1.61M","-5.29%"
"10/01/2022","126,568","128,967","128,967","126,568","534.48K","-0.65%"
"07/01/2022","127,396","128,967","131,946","127,396","1.57M","0.13%"
"06/01/2022","127,230","133,186","133,186","127,230","1.98M","-4.47%"
"05/01/2022","133,186","141,459","141,459","133,186","1.51M","-5.29%"
"04/01/2022","140,632","141,459","141,459","139,804","1.20M","-0.58%"
"31/12/2021","141,459","140,466","141,955","139,556","7.85M","-0.29%"
"30/12/2021","141,872","142,286","142,948","139,804","6.11M","-0.29%"
"29/12/2021","142,286","141,872","144,023","140,218","7.46M","0.29%"
"28/12/2021","141,872","140,218","144,602","138,315","9.23M","1.48%"
"27/12/2021","139,804","141,376","144,768","139,060","8.54M","-1.17%"
"24/12/2021","141,459","141,459","144,768","139,060","9.27M","0.00%"
"23/12/2021","141,459","140,549","144,768","137,819","11.84M","0.59%"
"22/12/2021","140,632","138,977","141,459","137,488","10.42M","2.04%"
"21/12/2021","137,819","134,014","137,902","132,359","9.03M","2.84%"
"20/12/2021","134,014","134,014","134,758","130,291","6.04M","2.86%"
"17/12/2021","130,291","132,111","133,683","130,043","3.58M","-1.56%"
"16/12/2021","132,359","133,186","133,931","125,907","1.15M","-0.62%"
"15/12/2021","133,186","129,050","133,186","129,050","1.47M","2.55%"
"14/12/2021","129,877","128,967","130,291","128,802","1.13M","0.64%"
"13/12/2021","129,050","127,478","130,208","127,230","1.75M","1.50%"
"10/12/2021","127,148","126,568","127,396","124,252","1.20M","-0.19%"
"09/12/2021","127,396","124,087","127,396","124,087","941.28K","1.92%"
"08/12/2021","124,997","125,079","125,741","124,997","778.08K","-0.53%"
"07/12/2021","125,658","124,500","126,155","124,500","683.64K","0.60%"
"06/12/2021","124,914","124,914","126,568","119,950","1.32M","0.00%"
"03/12/2021","124,914","125,741","128,637","124,914","1.38M","-0.66%"
"02/12/2021","125,741","124,087","126,899","124,087","1.21M","1.40%"
"01/12/2021","124,004","123,259","125,741","123,259","1.51M","0.47%"
"30/11/2021","123,425","126,320","127,313","123,425","1.79M","-2.16%"
"29/11/2021","126,155","128,223","129,050","125,824","1.77M","-3.17%"
"26/11/2021","130,291","129,050","130,291","128,388","1.36M","0.00%"
"25/11/2021","130,291","129,877","131,532","128,306","1.26M","0.32%"
"24/11/2021","129,877","128,637","132,111","127,478","1.56M","0.32%"
"23/11/2021","129,464","122,929","129,712","122,929","2.24M","4.40%"
"22/11/2021","124,004","122,019","124,004","121,605","761.52K","1.70%"
"19/11/2021","121,936","123,259","124,004","121,936","1.56M","-0.41%"
"18/11/2021","122,432","124,500","125,741","122,432","1.27M","-1.66%"
"17/11/2021","124,500","124,914","125,741","124,169","434.64K","-0.99%"
"16/11/2021","125,741","127,230","128,306","124,087","2.04M","-1.30%"
"15/11/2021","127,396","124,087","127,396","122,598","2.19M","2.94%"
"12/11/2021","123,756","121,522","124,169","121,440","1.75M","1.84%"
"11/11/2021","121,522","123,094","124,914","120,778","2.09M","-0.54%"
"10/11/2021","122,184","122,432","123,921","121,522","1.58M","-0.07%"
"09/11/2021","122,267","126,486","126,486","122,184","1.77M","-2.76%"
"08/11/2021","125,741","124,087","126,238","123,094","2.25M","2.84%"
"05/11/2021","122,267","122,432","124,004","121,770","1.48M","-0.07%"
"04/11/2021","122,349","120,612","123,673","119,950","1.38M","1.65%"
"03/11/2021","120,364","120,364","122,432","119,123","1.62M","0.00%"
"02/11/2021","120,364","120,364","123,011","120,281","1.23M","0.00%"
"01/11/2021","120,364","124,087","124,169","120,033","2.00M","-3.58%"
"29/10/2021","124,831","124,087","125,741","122,019","1.86M","-0.53%"
"28/10/2021","125,493","121,440","126,155","119,123","2.11M","3.34%"
"27/10/2021","121,440","115,814","122,349","115,649","2.42M","5.16%"
"26/10/2021","115,483","117,055","117,055","114,822","1.02M","-0.57%"
"25/10/2021","116,145","118,296","118,296","116,145","690.00K","0.21%"
"22/10/2021","115,897","116,311","117,055","115,897","559.32K","-0.07%"
"21/10/2021","115,980","118,296","118,379","115,980","1.30M","-2.03%"
"20/10/2021","118,379","117,138","118,627","115,814","1.18M","1.49%"
"19/10/2021","116,641","118,875","118,875","116,559","918.00K","-1.40%"
"18/10/2021","118,296","116,724","119,206","116,641","760.80K","1.42%"
"15/10/2021","116,641","117,634","118,627","116,641","1.07M","-0.77%"
"14/10/2021","117,551","118,379","119,123","117,138","1.71M","-0.70%"
"13/10/2021","118,379","121,605","121,605","118,296","1.37M","-1.65%"
"12/10/2021","120,364","122,019","122,846","119,950","810.84K","-1.02%"
"11/10/2021","121,605","120,364","122,846","118,296","1.11M","1.03%"
"08/10/2021","120,364","117,469","120,778","117,386","1.21M","2.68%"
"07/10/2021","117,221","118,296","118,296","116,641","657.96K","-0.35%"
"06/10/2021","117,634","117,882","117,882","116,559","648.36K","0.71%"
"05/10/2021","116,807","118,048","118,213","116,311","719.16K","0.00%"
"04/10/2021","116,807","117,386","118,296","115,897","594.48K","0.86%"
"01/10/2021","115,814","117,469","118,296","115,814","1.03M","-1.82%"
"30/09/2021","117,965","116,724","119,454","116,641","905.52K","1.14%"
"29/09/2021","116,641","114,904","116,641","114,160","676.20K","3.68%"
"28/09/2021","112,505","111,595","116,393","110,934","1.54M","0.74%"
"27/09/2021","111,678","118,048","118,710","111,678","1.46M","-5.20%"
"24/09/2021","117,800","119,950","120,364","117,303","1.39M","-1.79%"
"23/09/2021","119,950","121,191","122,846","118,296","1.12M","-1.36%"
"22/09/2021","121,605","119,950","123,259","118,710","1.03M","2.44%"
"21/09/2021","118,710","116,641","119,950","116,641","1.59M","0.35%"
"20/09/2021","118,296","120,860","122,846","118,296","1.26M","-2.06%"
"17/09/2021","120,778","122,432","123,673","120,364","2.87M","-2.54%"
"16/09/2021","123,921","121,605","124,087","120,116","2.74M","3.38%"
"15/09/2021","119,868","111,678","119,868","111,678","3.36M","6.94%"
"14/09/2021","112,092","109,031","112,257","108,204","3.08M","3.75%"
"13/09/2021","108,038","108,369","109,196","107,625","1.52M","0.46%"
"10/09/2021","107,542","108,783","109,527","107,542","853.56K","-0.76%"
"09/09/2021","108,369","105,722","109,362","105,556","1.23M","2.34%"
"08/09/2021","105,887","106,715","107,542","105,887","1.67M","-1.39%"
"07/09/2021","107,376","108,535","108,535","107,128","1.85M","-0.99%"
"06/09/2021","108,452","110,851","110,851","108,452","1.82M","-1.65%"
"01/09/2021","110,272","111,016","112,092","110,024","1.23M","-1.26%"
"31/08/2021","111,678","109,693","112,505","109,196","3.75M","1.81%"
"30/08/2021","109,693","114,573","114,573","109,693","3.24M","-2.43%"
"27/08/2021","112,423","109,279","112,836","109,279","2.31M","1.42%"
"26/08/2021","110,851","111,761","113,498","109,279","1.16M","-0.74%"
"25/08/2021","111,678","107,376","112,919","106,797","1.40M","5.06%"
"24/08/2021","106,301","105,060","107,376","105,060","1.56M","1.18%"
"23/08/2021","105,060","110,024","110,437","105,060","2.06M","-5.08%"
"20/08/2021","110,685","111,926","112,340","109,941","1.57M","-1.83%"
"19/08/2021","112,753","112,505","112,753","111,264","1.01M","1.34%"
"18/08/2021","111,264","111,678","113,250","110,851","1.56M","1.51%"
"17/08/2021","109,610","111,513","111,595","109,610","952.32K","-0.75%"
"16/08/2021","110,437","111,264","112,919","109,362","1.16M","0.00%"
"13/08/2021","110,437","109,610","110,851","109,031","1.67M","-0.37%"
"12/08/2021","110,851","114,573","114,573","110,851","2.34M","-1.90%"
"11/08/2021","113,002","114,987","116,641","113,002","1.19M","-1.37%"
"10/08/2021","114,573","116,641","117,055","114,573","1.21M","-1.77%"
"09/08/2021","116,641","110,851","116,641","110,851","1.83M","4.83%"
"06/08/2021","111,264","111,761","112,505","111,264","804.60K","-0.37%"
"05/08/2021","111,678","111,761","113,250","111,099","1.62M","-0.74%"
"04/08/2021","112,505","113,994","114,160","111,843","1.91M","-1.31%"
"03/08/2021","113,994","112,505","114,160","111,678","1.63M","1.17%"
"02/08/2021","112,671","110,685","114,160","108,369","1.52M","1.64%"
"30/07/2021","110,851","105,887","113,002","105,226","3.19M","4.93%"
"29/07/2021","105,639","102,992","105,887","101,751","1.41M","2.57%"
"28/07/2021","102,992","103,406","103,736","102,578","1.01M","-0.80%"
"27/07/2021","103,819","99,683","104,646","99,683","2.32M","3.63%"
"26/07/2021","100,179","99,187","100,510","97,367","1.51M","1.76%"
"23/07/2021","98,442","100,179","101,089","98,442","1.98M","-3.17%"
"22/07/2021","101,668","100,924","101,751","99,269","1.32M","0.74%"
"21/07/2021","100,924","101,751","102,744","100,924","1.67M","-0.81%"
"20/07/2021","101,751","98,856","101,751","97,284","2.14M","3.01%"
"19/07/2021","98,773","98,028","103,406","98,028","1.72M","-0.91%"
"16/07/2021","99,683","95,547","100,097","94,968","2.37M","4.78%"
"15/07/2021","95,133","94,306","97,532","93,892","1.27M","-1.03%"
"14/07/2021","96,126","95,133","96,705","91,990","1.72M","1.04%"
"13/07/2021","95,133","99,187","99,187","93,644","1.83M","-4.09%"
"12/07/2021","99,187","97,615","99,187","90,583","2.52M","2.57%"
"09/07/2021","96,705","97,615","101,337","95,133","2.57M","-2.42%"
"08/07/2021","99,104","95,133","99,269","94,306","3.00M","3.28%"
"07/07/2021","95,960","90,170","95,960","87,771","2.96M","6.42%"
"06/07/2021","90,170","90,997","92,651","89,342","2.51M","-2.33%"
"05/07/2021","92,321","93,313","93,727","87,688","2.66M","-2.02%"
"02/07/2021","94,223","94,306","94,637","93,644","1.55M","0.35%"
"01/07/2021","93,892","92,155","94,306","91,080","2.05M","2.76%"
"30/06/2021","91,369","89,401","92,271","89,401","2.70M","2.67%"
"29/06/2021","88,991","89,811","90,139","88,252","1.19M","-0.37%"
"28/06/2021","89,319","87,760","90,139","87,514","1.79M","2.35%"
"25/06/2021","87,268","87,186","87,760","86,120","935.52K","-0.09%"
"24/06/2021","87,350","87,350","88,498","86,612","919.92K","-0.28%"
"23/06/2021","87,596","88,581","89,073","87,350","893.16K","-1.57%"
"22/06/2021","88,991","89,483","90,221","88,088","1.48M","-0.18%"
"21/06/2021","89,155","87,350","90,221","86,120","2.15M","2.07%"
"18/06/2021","87,350","86,448","87,760","84,480","1.81M","3.40%"
"17/06/2021","84,480","84,480","86,940","84,480","1.66M","-1.15%"
"16/06/2021","85,464","86,940","87,760","85,300","1.24M","-2.16%"
"15/06/2021","87,350","87,760","88,498","87,104","1.19M","-0.37%"
"14/06/2021","87,678","87,760","88,581","86,120","1.79M","0.85%"
"11/06/2021","86,940","84,562","87,022","84,480","2.15M","2.81%"
"10/06/2021","84,562","85,300","86,038","84,480","1.05M","-1.34%"
"09/06/2021","85,710","84,480","86,120","84,480","1.28M","0.48%"
"08/06/2021","85,300","85,792","87,514","85,300","1.91M","-0.48%"
"07/06/2021","85,710","87,760","88,006","85,300","1.09M","-2.61%"
"04/06/2021","88,006","85,710","88,006","84,480","1.87M","2.19%"
"03/06/2021","86,120","86,612","86,694","84,480","3.15M","-0.66%"
"02/06/2021","86,694","88,745","88,991","86,530","2.24M","-1.21%"
"01/06/2021","87,760","90,221","90,221","85,874","2.91M","-2.82%"
"31/05/2021","90,303","91,861","92,025","89,811","1.21M","-2.13%"
"28/05/2021","92,271","90,221","92,271","89,073","2.45M","2.27%"
"27/05/2021","90,221","93,174","93,338","86,694","1.97M","-3.17%"
"26/05/2021","93,174","93,502","93,502","91,861","1.75M","0.00%"
"25/05/2021","93,174","91,451","94,732","91,041","2.08M","1.43%"
"24/05/2021","91,861","91,779","93,174","91,041","2.58M","0.09%"
"21/05/2021","91,779","92,271","93,338","91,533","3.10M","-1.50%"
"20/05/2021","93,174","89,401","93,502","88,498","3.39M","5.19%"
"19/05/2021","88,581","86,940","89,401","86,202","2.51M","2.76%"
"18/05/2021","86,202","86,940","90,221","85,956","3.54M","0.86%"
