Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
11/6/2021,"70,417.20","69,109.10","71,579.90","69,109.10",434.53K,1.15%
10/6/2021,"69,617.80","71,071.20","71,071.20","69,036.40",382.80K,0.00%
9/6/2021,"69,617.80","69,617.80","70,126.50","68,891.10",576.53K,-0.21%
8/6/2021,"69,763.10","73,033.30","73,033.30","69,763.10",733.73K,-3.61%
7/6/2021,"72,379.30","73,396.60","74,050.70","71,943.20",595.60K,-0.99%
4/6/2021,"73,106.00","72,960.60","73,542.00","72,960.60",444.93K,-0.59%
3/6/2021,"73,542.00","74,777.40","74,777.40","73,106.00",502.40K,0.70%
2/6/2021,"73,033.30","72,669.90","75,140.70","72,597.30",880.27K,0.00%
1/6/2021,"73,033.30","73,106.00","73,396.60","72,669.90",470.93K,-0.40%
31/05/2021,"73,324.00","74,414.00","74,486.70","72,669.90",575.60K,-0.10%
28/05/2021,"73,396.60","73,251.30","74,850.00","73,251.30",586.00K,-0.59%
27/05/2021,"73,832.70","74,850.00","74,850.00","73,396.60",466.27K,-0.20%
26/05/2021,"73,978.00","75,358.70","75,358.70","73,251.30",886.13K,-0.10%
25/05/2021,"74,050.70","73,469.30","75,576.70","72,815.30",806.40K,0.00%
24/05/2021,"74,050.70","74,850.00","75,576.70","73,760.00",554.93K,0.10%
21/05/2021,"73,978.00","71,943.20","76,230.80","71,652.60",935.20K,2.52%
20/05/2021,"72,161.20","68,309.70","72,306.60","68,309.70",1.37M,6.20%
19/05/2021,"67,946.40","67,728.40","68,309.70","67,365.00",334.27K,0.00%
18/05/2021,"67,946.40","68,963.80","68,963.80","67,946.40",349.07K,-0.53%
17/05/2021,"68,309.70","69,617.80","69,617.80","68,309.70",271.87K,-0.21%
14/05/2021,"68,455.10","68,382.40","69,399.80","68,019.10",408.67K,-0.11%
13/05/2021,"68,527.70","69,690.50","70,344.50","68,527.70",446.93K,-1.57%
12/5/2021,"69,617.80","68,891.10","69,690.50","68,309.70",279.47K,1.91%
11/5/2021,"68,309.70","69,036.40","69,690.50","68,309.70",495.73K,0.43%
10/5/2021,"68,019.10","69,399.80","69,399.80","68,019.10",521.87K,-1.99%
7/5/2021,"69,399.80","69,763.10","70,126.50","68,309.70",842.00K,-0.52%
6/5/2021,"69,763.10","71,216.50","71,216.50","69,763.10",669.47K,-1.03%
5/5/2021,"70,489.80","70,489.80","71,216.50","69,908.50",747.20K,1.89%
4/5/2021,"69,181.80","69,835.80","70,853.20","69,181.80",373.20K,-2.86%
29/04/2021,"71,216.50","69,690.50","71,216.50","69,036.40",1.63M,2.40%
28/04/2021,"69,545.10","68,019.10","69,763.10","67,873.70",779.07K,-0.31%
27/04/2021,"69,763.10","66,856.30","69,763.10","66,856.30",686.27K,1.05%
26/04/2021,"69,036.40","69,763.10","69,763.10","67,946.40",729.73K,-1.04%
23/04/2021,"69,763.10","68,237.10","70,344.50","66,493.00",1.79M,2.24%
22/04/2021,"68,237.10","68,309.70","68,527.70","67,801.10",945.47K,-0.53%
20/04/2021,"68,600.40","68,382.40","69,036.40","67,583.00",918.53K,0.43%
