"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"17/08/2021","98,900","100,000","103,400","98,900","4.89M","0.60%"
"16/08/2021","98,311","99,556","100,178","98,311","3.47M","-0.27%"
"13/08/2021","98,578","99,111","99,733","98,222","2.38M","-0.18%"
"12/08/2021","98,756","98,667","100,356","98,222","2.06M","0.09%"
"11/08/2021","98,667","100,444","101,333","98,667","2.68M","-1.77%"
"10/08/2021","100,444","102,222","102,222","100,444","3.18M","-0.09%"
"09/08/2021","100,533","100,622","101,067","99,200","3.62M","-0.18%"
"06/08/2021","100,711","102,222","103,022","100,711","3.40M","-0.61%"
"05/08/2021","101,333","101,067","102,222","100,356","2.31M","0.00%"
"04/08/2021","101,333","102,667","103,467","101,333","3.24M","-0.44%"
"03/08/2021","101,778","97,244","102,222","96,889","8.20M","6.51%"
"02/08/2021","95,556","95,556","97,422","95,022","1.89M","0.28%"
"30/07/2021","95,289","95,111","95,378","94,222","2.63M","2.00%"
"29/07/2021","93,422","93,778","93,867","92,889","1.21M","-0.10%"
"28/07/2021","93,511","92,711","93,778","92,444","1.34M","0.86%"
"27/07/2021","92,711","93,333","94,044","92,711","1.62M","0.10%"
"26/07/2021","92,622","93,156","93,689","91,644","2.18M","0.19%"
"23/07/2021","92,444","94,400","96,711","92,444","3.47M","-2.07%"
"22/07/2021","94,400","92,444","94,933","92,178","2.52M","2.12%"
"21/07/2021","92,444","91,644","94,667","90,667","3.11M","0.97%"
"20/07/2021","91,556","91,200","91,822","88,889","2.40M","0.10%"
"19/07/2021","91,467","91,644","93,333","89,333","2.08M","-2.74%"
"16/07/2021","94,044","90,756","94,311","90,756","2.43M","3.72%"
"15/07/2021","90,667","91,556","92,178","89,956","2.91M","-0.97%"
"14/07/2021","91,556","91,556","94,578","90,667","2.91M","0.00%"
"13/07/2021","91,556","92,533","93,422","88,000","2.65M","-0.96%"
"12/07/2021","92,444","96,444","97,778","90,400","3.22M","-4.24%"
"09/07/2021","96,533","98,489","98,667","95,556","2.01M","-2.16%"
"08/07/2021","98,667","100,444","100,444","98,222","1.67M","-2.63%"
"07/07/2021","101,333","99,556","101,333","97,778","2.82M","1.78%"
"06/07/2021","99,556","102,222","103,111","99,556","3.38M","-2.61%"
"05/07/2021","102,222","104,444","104,444","102,133","3.11M","-2.13%"
"02/07/2021","104,444","104,978","105,689","104,444","2.01M","-0.93%"
"01/07/2021","105,422","106,400","106,578","105,333","2.47M","-0.34%"
"30/06/2021","105,778","104,889","108,000","104,889","3.02M","0.85%"
"29/06/2021","104,889","103,911","106,044","103,911","2.63M","1.11%"
"28/06/2021","103,733","104,444","104,533","103,733","1.92M","-0.68%"
"25/06/2021","104,444","104,178","104,889","103,733","1.98M","0.00%"
"24/06/2021","104,444","104,800","105,067","103,822","1.55M","0.51%"
"23/06/2021","103,911","104,889","104,978","103,556","1.44M","-0.51%"
"22/06/2021","104,444","104,889","105,511","104,089","2.43M","0.08%"
"21/06/2021","104,356","104,444","105,689","104,267","1.68M","0.00%"
"18/06/2021","104,356","104,889","105,156","104,000","2.01M","0.34%"
"17/06/2021","104,000","104,889","105,689","104,000","3.20M","-1.76%"
"16/06/2021","105,867","108,178","108,178","105,778","1.33M","-2.14%"
"15/06/2021","108,178","106,667","108,444","106,222","1.52M","1.42%"
"14/06/2021","106,667","105,067","107,111","104,978","2.17M","1.70%"
"11/06/2021","104,889","104,000","104,889","103,378","1.95M","1.29%"
"10/06/2021","103,556","105,333","105,956","103,556","3.30M","-1.94%"
"09/06/2021","105,600","106,667","107,556","104,000","2.04M","-0.83%"
"08/06/2021","106,489","111,022","111,733","105,778","3.04M","-2.60%"
"07/06/2021","109,333","109,156","112,444","108,444","4.14M","1.65%"
"04/06/2021","107,556","105,333","107,556","105,333","4.15M","2.11%"
"03/06/2021","105,333","104,889","105,600","104,000","2.80M","0.85%"
"02/06/2021","104,444","106,844","108,356","104,000","3.52M","-2.08%"
"01/06/2021","106,667","103,289","107,556","103,111","2.42M","2.13%"
"31/05/2021","104,444","106,489","106,667","103,111","2.08M","-1.92%"
"28/05/2021","106,489","106,756","109,333","105,778","2.08M","-0.42%"
"27/05/2021","106,933","107,467","107,556","105,778","2.34M","-1.15%"
"26/05/2021","108,178","108,444","108,622","107,111","1.89M","-0.49%"
"25/05/2021","108,711","108,800","108,800","107,733","1.70M","0.16%"
"24/05/2021","108,533","108,889","109,867","107,556","2.23M","-0.33%"
"21/05/2021","108,889","109,333","109,333","107,111","1.83M","-0.32%"
"20/05/2021","109,244","106,756","109,511","106,667","2.35M","2.33%"
"19/05/2021","106,756","106,667","107,556","104,978","2.45M","-0.74%"
"18/05/2021","107,556","110,222","112,000","107,556","2.76M","-2.42%"
"17/05/2021","110,222","112,000","115,556","110,222","2.72M","-1.04%"
"14/05/2021","111,378","112,444","112,889","109,511","2.94M","-0.95%"
"13/05/2021","112,444","113,778","115,556","112,444","1.94M","-2.54%"
"12/05/2021","115,378","115,556","117,333","113,778","1.56M","-0.92%"
"11/05/2021","116,444","117,778","118,578","116,000","1.31M","-1.13%"
"10/05/2021","117,778","117,333","117,778","114,756","1.24M","0.38%"
"07/05/2021","117,333","117,333","117,333","114,222","1.99M","-0.38%"
"06/05/2021","117,778","118,844","119,111","116,444","1.20M","-0.90%"
"05/05/2021","118,844","118,756","120,711","118,756","1.43M","0.07%"
"04/05/2021","118,756","116,089","119,911","112,800","1.95M","1.99%"
"29/04/2021","116,444","116,889","118,222","116,178","2.45M","-0.38%"
"28/04/2021","116,889","117,422","118,400","115,378","1.81M","-0.45%"
"27/04/2021","117,422","116,889","118,222","116,889","1.84M","0.46%"
"26/04/2021","116,889","123,556","124,000","116,444","2.74M","-4.92%"
"23/04/2021","122,933","123,378","124,000","118,222","4.96M","-0.36%"
"22/04/2021","123,378","126,222","127,022","122,222","3.73M","-3.00%"
"20/04/2021","127,200","128,000","129,689","127,111","3.50M","-0.63%"
